"","Estado","Medicamento","Apresentacao","Data","Valor","Quantidade"
"5340","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-05-26,188747.73,333
"5341","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-24,197249.88,348
"5342","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-16,198950.31,351
"5343","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-27,11048.94,6
"5344","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-04-08,165888,240
"5345","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-03,3400.86,6
"5346","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-08-13,103684.5,150
"5347","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-21,0,0
"5348","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-04-14,59515.05,105
"5349","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-28,112228.38,198
"5350","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-28,0,0
"5351","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-18,27206.88,48
"5352","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-17,17004.3,30
"5353","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-12,54413.76,96
"5354","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-12,0,0
"5355","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-02-17,368296,200
"5356","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-21,62915.91,111
"5357","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-24,108647.32,59
"5358","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-08-14,56681,100
"5359","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-20,0,0
"5360","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-04-29,55547.38,98
"5361","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-13,53846.95,95
"5362","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-02-28,2898489.52,1574
"5363","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-24,419857.44,228
"5364","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-03-24,134428.04,73
"5365","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-09,8855272.63,15623
"5366","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-18,75952.54,134
"5367","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-18,247129.16,436
"5368","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-04,11976128.49,21129
"5369","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-02-05,82867.05,45
"5370","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-11,0,0
"5371","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-26,21538.78,38
"5372","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-14,0,0
"5373","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-07-21,4147.38,6
"5374","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-06-05,26569.56,12
"5375","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-02-18,187830.96,102
"5376","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-12,366726.07,647
"5377","SP","Omalizumabe","150mg, po liof /solução injetável a/fa/ser.pr, sc",2025-09-12,111094.76,196
"5378","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-04-08,3323977.8,1590420
"5379","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-08-12,1961757.6,938640
"5380","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-10-01,10032,4800
"5381","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-10-01,3135,1500
"5382","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-10-18,601606.5,287850
"5383","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-11-23,947773.2,453480
"5384","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-11-24,947773.2,453480
"5385","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-12-30,170167.8,81420
"5386","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-03-11,11223.3,5370
"5387","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-06-02,4326.3,2070
"5388","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-07-27,4389,2100
"5389","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-09-09,5266.8,2520
"5390","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-10-08,6270,3000
"5391","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-12-13,2821.5,1350
"5392","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-03-15,940.5,450
"5393","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-05-25,1003.2,480
"5394","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-07-22,1379.4,660
"5395","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-07-22,0,0
"5396","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2021-11-19,940.5,450
"5397","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-02-18,0,0
"5398","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-02-19,561.6,540
"5399","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-04-13,374.4,360
"5400","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-04-08,808454.4,777360
"5401","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-05-17,1310.4,1260
"5402","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-05-17,374.4,360
"5403","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-08-12,333434.4,320610
"5404","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-10-05,561.6,540
"5405","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-10-05,842.4,810
"5406","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-10-18,191536.8,184170
"5407","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-11-23,279957.6,269190
"5408","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-11-24,279957.6,269190
"5409","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-11-24,279957.6,269190
"5410","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-02-23,1590,1500
"5411","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-06-15,3120,3000
"5412","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-01-26,834.3,810
"5413","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-02-26,1019.7,990
"5414","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-08-27,468,450
"5415","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-09-28,717.6,690
"5416","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-11-04,561.6,540
"5417","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-12-14,374.4,360
"5418","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2021-04-29,374.4,360
"5419","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-09-20,2201.64,840
"5420","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-11-30,2076.48,840
"5421","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-02-06,1204.2,540
"5422","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-04-10,1605.6,720
"5423","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-11-08,1779.84,720
"5424","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-03-16,2007,900
"5425","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-03-16,6957.6,3120
"5426","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-04-06,3571523.4,1601580
"5427","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-09-28,3877381.44,1568520
"5428","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-10-27,18020.88,7290
"5429","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-12-20,4233052.8,1712400
"5430","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-02-15,14450.4,6480
"5431","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-05-10,12755.52,5160
"5432","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-06-29,9418.32,3810
"5433","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-12-01,593.28,240
"5434","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-12-18,5339.52,2160
"5435","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-06-23,815.76,330
"5436","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-08-15,1112.4,450
"5437","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-10-17,2002.32,810
"5438","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2023-12-12,2595.6,1050
"5439","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-03-08,777421.8,700380
"5440","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-09-28,144417,111090
"5441","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-12-20,558402,429540
"5442","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-05-29,2354.4,1800
"5443","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-07-27,2354.4,1800
"5444","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-09-05,3900,3000
"5445","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-11-17,1287,990
"5446","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-01-26,922.5,750
"5447","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-05-12,811.8,660
"5448","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-06-20,922.5,750
"5449","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-12-21,390,300
"5450","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-02-10,666,600
"5451","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2023-05-11,932.4,840
"5452","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-03-13,1779.84,720
"5453","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-03-18,7532357.04,3047070
"5454","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-04-08,4820.4,1950
"5455","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-04-08,889.92,360
"5456","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-04-15,1221118.56,493980
"5457","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-09-10,6118994.7,2241390
"5458","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-12-13,1688450.4,618480
"5459","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-12-19,2948.4,1080
"5460","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-12-19,15233.4,5580
"5461","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-12-31,6753801.6,2473920
"5462","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-02-09,14238.72,5760
"5463","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-05-09,70740,27000
"5464","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-06-12,7388.4,2820
"5465","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-10-08,3521.7,1290
"5466","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-11-28,1883.7,690
"5467","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-12-31,4995.9,1830
"5468","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2024-03-28,964.08,390
"5469","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-05-07,312,240
"5470","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-03-18,110721,85170
"5471","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-04-08,936,720
"5472","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-04-08,2496,1920
"5473","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-06-04,439686,338220
"5474","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-07-30,621972,478440
"5475","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-08-08,4290,3300
"5476","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-13,551167.2,405270
"5477","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-20,5385.6,3960
"5478","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-31,907514.4,667290
"5479","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-11,108640,2800
"5480","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-02-01,546,420
"5481","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-02-15,312,240
"5482","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-03-01,429,330
"5483","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-08-16,530.4,390
"5484","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-11-28,163.2,120
"5485","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-31,204,150
"5486","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2024-12-03,897.6,660
"5487","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-09-24,1719.9,630
"5488","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-08-15,655.2,240
"5489","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-02-24,1965.6,720
"5490","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-02-21,2379850.2,871740
"5491","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-04-10,10155.6,3720
"5492","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-04-10,1965.6,720
"5493","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-06-03,11793.6,4320
"5494","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-06-09,4652820.9,1704330
"5495","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-09-04,3509988.3,1285710
"5496","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-02-05,7616.7,2790
"5497","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-04-10,7207.2,2640
"5498","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-06-11,6552,2400
"5499","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-07-28,5978.7,2190
"5500","SP","Pancreatina","25.000 u.usp, comprimido revestido, vo",2025-07-18,10959,3900
"5501","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-06-03,2692.8,1980
"5502","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-06-09,292780.8,215280
"5503","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-03-19,6528,4800
"5504","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-03-27,85360,2200
"5505","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-05-20,8976,6600
"5506","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-08-13,3386.4,2490
"5507","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-01-24,897.6,660
"5508","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-06-27,489.6,360
"5509","SP","Pancreatina","10.000 u.usp, comprimido revestido, oral",2025-06-03,1680,1200
"5510","SP","Penicilamina","250mg, comprimido revestido, vo",2021-03-01,2291.44,1080
"5511","SP","Penicilamina","250mg, comprimido revestido, vo",2021-10-27,1527.62,720
"5512","SP","Penicilamina","250mg, comprimido revestido, vo",2021-06-16,848.68,400
"5513","SP","Penicilamina","250mg, comprimido revestido, vo",2021-03-02,162097.88,76400
"5514","SP","Penicilamina","250mg, comprimido revestido, vo",2021-03-01,5304.25,2500
"5515","SP","Penicilamina","250mg, comprimido revestido, vo",2021-08-12,121785.58,57400
"5516","SP","Penicilamina","250mg, comprimido revestido, vo",2021-10-18,164007.41,77300
"5517","SP","Penicilamina","250mg, comprimido revestido, vo",2021-11-23,82958.47,39100
"5518","SP","Penicilamina","250mg, comprimido revestido, vo",2021-11-24,82958.47,39100
"5519","SP","Penicilamina","250mg, comprimido revestido, vo",2021-11-24,82958.47,39100
"5520","SP","Penicilamina","250mg, comprimido revestido, vo",2021-01-18,212.17,100
"5521","SP","Penicilamina","250mg, comprimido revestido, vo",2021-02-05,212.17,100
"5522","SP","Penicilamina","250mg, comprimido revestido, vo",2021-02-22,212.17,100
"5523","SP","Penicilamina","250mg, comprimido revestido, vo",2021-03-31,212.17,100
"5524","SP","Penicilamina","250mg, comprimido revestido, vo",2021-04-14,212.17,100
"5525","SP","Penicilamina","250mg, comprimido revestido, vo",2021-05-31,212.17,100
"5526","SP","Penicilamina","250mg, comprimido revestido, vo",2021-07-23,636.51,300
"5527","SP","Penicilamina","250mg, comprimido revestido, vo",2021-12-09,424.34,200
"5528","SP","Penicilamina","250mg, comprimido revestido, vo",2023-12-27,1581955.2,57600
"5529","SP","Penicilamina","250mg, comprimido revestido, vo",2024-06-27,3099600,108000
"5530","SP","Penicilamina","250mg, comprimido revestido, vo",2024-11-27,103320,3600
"5531","SP","Penicilamina","250mg, comprimido revestido, vo",2024-12-27,1658860,57800
"5532","SP","Penicilamina","250mg, comprimido revestido, vo",2025-04-08,2634660,91800
"5533","SP","Penicilamina","250mg, comprimido revestido, vo",2025-09-03,1207040,41000
