"","Ano","Estado","Medicamento","Apresentacao","Valor","LAI","PNCP"
"346",2020,"SC","Danazol","100mg - Comprimido/Cápsula",3090,NA,NA
"347",2020,"RS","Danazol","100mg - Comprimido/Cápsula",1815,NA,NA
"348",2020,"MS","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"349",2020,"MT","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"350",2020,"GO","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"351",2020,"DF","Danazol","100mg - Comprimido/Cápsula",0,NA,NA
"352",2020,"RO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"353",2020,"AC","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"354",2020,"AM","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"355",2020,"RR","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"356",2020,"PA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"357",2020,"AP","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"358",2020,"TO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"359",2020,"MA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"360",2020,"PI","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"361",2020,"CE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"362",2020,"RN","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"363",2020,"PB","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"364",2020,"PE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"365",2020,"AL","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"366",2020,"SE","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"367",2020,"BA","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"368",2020,"MG","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"369",2020,"ES","Danazol","200mg - Comprimido/Cápsula",2280.6,NA,NA
"370",2020,"RJ","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"371",2020,"SP","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"372",2020,"PR","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"373",2020,"SC","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"374",2020,"RS","Danazol","200mg - Comprimido/Cápsula",434.4,NA,NA
"375",2020,"MS","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"376",2020,"MT","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"377",2020,"GO","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"378",2020,"DF","Danazol","200mg - Comprimido/Cápsula",0,NA,NA
"379",2020,"RO","Amantadina","100mg - Comprimido/Cápsula",15928.5,NA,NA
"380",2020,"AC","Amantadina","100mg - Comprimido/Cápsula",86.1,NA,NA
"381",2020,"AM","Amantadina","100mg - Comprimido/Cápsula",3415.3,NA,NA
"382",2020,"RR","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"383",2020,"PA","Amantadina","100mg - Comprimido/Cápsula",24796.8,NA,NA
"384",2020,"AP","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"385",2020,"TO","Amantadina","100mg - Comprimido/Cápsula",989.74,NA,NA
"386",2020,"MA","Amantadina","100mg - Comprimido/Cápsula",67592.6,NA,NA
"387",2020,"PI","Amantadina","100mg - Comprimido/Cápsula",35011.54,NA,NA
"388",2020,"CE","Amantadina","100mg - Comprimido/Cápsula",127771.58,NA,NA
"389",2020,"RN","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"390",2020,"PB","Amantadina","100mg - Comprimido/Cápsula",13671.45,NA,NA
"391",2020,"PE","Amantadina","100mg - Comprimido/Cápsula",105322.85,NA,NA
"392",2020,"AL","Amantadina","100mg - Comprimido/Cápsula",0,NA,NA
"393",2020,"SE","Amantadina","100mg - Comprimido/Cápsula",23197.8,NA,NA
"394",2020,"BA","Amantadina","100mg - Comprimido/Cápsula",224313.05,NA,NA
"395",2020,"MG","Amantadina","100mg - Comprimido/Cápsula",371770.78,NA,NA
"396",2020,"ES","Amantadina","100mg - Comprimido/Cápsula",187732.03,NA,NA
"397",2020,"RJ","Amantadina","100mg - Comprimido/Cápsula",141227.78,NA,NA
"398",2020,"SP","Amantadina","100mg - Comprimido/Cápsula",1674694.2,NA,NA
"399",2020,"PR","Amantadina","100mg - Comprimido/Cápsula",520199.39,NA,NA
"400",2020,"SC","Amantadina","100mg - Comprimido/Cápsula",216172.91,NA,NA
"401",2020,"RS","Amantadina","100mg - Comprimido/Cápsula",204243.55,NA,NA
"402",2020,"MS","Amantadina","100mg - Comprimido/Cápsula",27822.6,NA,NA
"403",2020,"MT","Amantadina","100mg - Comprimido/Cápsula",22053.9,NA,NA
"404",2020,"GO","Amantadina","100mg - Comprimido/Cápsula",173666.16,NA,NA
"405",2020,"DF","Amantadina","100mg - Comprimido/Cápsula",52337.73,NA,NA
"406",2020,"RO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"407",2020,"AC","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"408",2020,"AM","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"409",2020,"RR","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"410",2020,"PA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"411",2020,"AP","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"412",2020,"TO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"413",2020,"MA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",4153.5,NA,NA
"414",2020,"PI","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"415",2020,"CE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",204490.65,NA,NA
"416",2020,"RN","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"417",2020,"PB","Eltrombopague Olamina","25mg - Comprimido/Cápsula",250594.5,NA,NA
"418",2020,"PE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",101899.2,NA,NA
"419",2020,"AL","Eltrombopague Olamina","25mg - Comprimido/Cápsula",433486.95,NA,NA
"420",2020,"SE","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"421",2020,"BA","Eltrombopague Olamina","25mg - Comprimido/Cápsula",23813.4,NA,NA
"422",2020,"MG","Eltrombopague Olamina","25mg - Comprimido/Cápsula",1106077.05,NA,NA
"423",2020,"ES","Eltrombopague Olamina","25mg - Comprimido/Cápsula",763413.3,NA,NA
"424",2020,"RJ","Eltrombopague Olamina","25mg - Comprimido/Cápsula",845237.25,NA,NA
"425",2020,"SP","Eltrombopague Olamina","25mg - Comprimido/Cápsula",4204034.25,NA,NA
"426",2020,"PR","Eltrombopague Olamina","25mg - Comprimido/Cápsula",1850938.05,NA,NA
"427",2020,"SC","Eltrombopague Olamina","25mg - Comprimido/Cápsula",669405.75,NA,NA
"428",2020,"RS","Eltrombopague Olamina","25mg - Comprimido/Cápsula",2393523.6,NA,NA
"429",2020,"MS","Eltrombopague Olamina","25mg - Comprimido/Cápsula",0,NA,NA
"430",2020,"MT","Eltrombopague Olamina","25mg - Comprimido/Cápsula",41535,NA,NA
"431",2020,"GO","Eltrombopague Olamina","25mg - Comprimido/Cápsula",2384662.8,NA,NA
"432",2020,"DF","Eltrombopague Olamina","25mg - Comprimido/Cápsula",3273650.25,NA,NA
"433",2020,"RO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"434",2020,"AC","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"435",2020,"AM","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"436",2020,"RR","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"437",2020,"PA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"438",2020,"AP","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"439",2020,"TO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"440",2020,"MA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1425081.78,NA,NA
"441",2020,"PI","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"442",2020,"CE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",485735.22,NA,NA
"443",2020,"RN","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"444",2020,"PB","Eltrombopague Olamina","50mg - Comprimido/Cápsula",765434.52,NA,NA
"445",2020,"PE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",468565.56,NA,NA
"446",2020,"AL","Eltrombopague Olamina","50mg - Comprimido/Cápsula",8307.9,NA,NA
"447",2020,"SE","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"448",2020,"BA","Eltrombopague Olamina","50mg - Comprimido/Cápsula",498474,NA,NA
"449",2020,"MG","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2387967.39,NA,NA
"450",2020,"ES","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2081405.88,NA,NA
"451",2020,"RJ","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"452",2020,"SP","Eltrombopague Olamina","50mg - Comprimido/Cápsula",11005198.2,NA,NA
"453",2020,"PR","Eltrombopague Olamina","50mg - Comprimido/Cápsula",2565202.59,NA,NA
"454",2020,"SC","Eltrombopague Olamina","50mg - Comprimido/Cápsula",1122397.29,NA,NA
"455",2020,"RS","Eltrombopague Olamina","50mg - Comprimido/Cápsula",6059505.33,NA,NA
"456",2020,"MS","Eltrombopague Olamina","50mg - Comprimido/Cápsula",33231.6,NA,NA
"457",2020,"MT","Eltrombopague Olamina","50mg - Comprimido/Cápsula",138465,NA,NA
"458",2020,"GO","Eltrombopague Olamina","50mg - Comprimido/Cápsula",5540538.51,NA,NA
"459",2020,"DF","Eltrombopague Olamina","50mg - Comprimido/Cápsula",0,NA,NA
"460",2020,"RO","Sacarato De Hidroxido Ferrico","100mg - Injetável",24398.64,NA,NA
"461",2020,"AC","Sacarato De Hidroxido Ferrico","100mg - Injetável",31167.36,NA,NA
"462",2020,"AM","Sacarato De Hidroxido Ferrico","100mg - Injetável",186978.96,NA,NA
"463",2020,"RR","Sacarato De Hidroxido Ferrico","100mg - Injetável",16319.52,NA,NA
"464",2020,"PA","Sacarato De Hidroxido Ferrico","100mg - Injetável",55117.44,NA,NA
"465",2020,"AP","Sacarato De Hidroxido Ferrico","100mg - Injetável",8890.56,NA,NA
"466",2020,"TO","Sacarato De Hidroxido Ferrico","100mg - Injetável",30330.72,NA,NA
"467",2020,"MA","Sacarato De Hidroxido Ferrico","100mg - Injetável",209205.36,NA,NA
"468",2020,"PI","Sacarato De Hidroxido Ferrico","100mg - Injetável",197996.4,NA,NA
"469",2020,"CE","Sacarato De Hidroxido Ferrico","100mg - Injetável",341026.56,NA,NA
"470",2020,"RN","Sacarato De Hidroxido Ferrico","100mg - Injetável",207264.96,NA,NA
"471",2020,"PB","Sacarato De Hidroxido Ferrico","100mg - Injetável",92766.24,NA,NA
"472",2020,"PE","Sacarato De Hidroxido Ferrico","100mg - Injetável",216513.36,NA,NA
"473",2020,"AL","Sacarato De Hidroxido Ferrico","100mg - Injetável",97478.64,NA,NA
"474",2020,"SE","Sacarato De Hidroxido Ferrico","100mg - Injetável",84137.76,NA,NA
"475",2020,"BA","Sacarato De Hidroxido Ferrico","100mg - Injetável",856170,NA,NA
"476",2020,"MG","Sacarato De Hidroxido Ferrico","100mg - Injetável",668838.24,NA,NA
"477",2020,"ES","Sacarato De Hidroxido Ferrico","100mg - Injetável",116539.92,NA,NA
"478",2020,"RJ","Sacarato De Hidroxido Ferrico","100mg - Injetável",819957.6,NA,NA
"479",2020,"SP","Sacarato De Hidroxido Ferrico","100mg - Injetável",1977020.64,NA,NA
"480",2020,"PR","Sacarato De Hidroxido Ferrico","100mg - Injetável",569222.64,NA,NA
"481",2020,"SC","Sacarato De Hidroxido Ferrico","100mg - Injetável",183319.92,NA,NA
"482",2020,"RS","Sacarato De Hidroxido Ferrico","100mg - Injetável",483643.44,NA,NA
"483",2020,"MS","Sacarato De Hidroxido Ferrico","100mg - Injetável",83689.2,NA,NA
"484",2020,"MT","Sacarato De Hidroxido Ferrico","100mg - Injetável",188460.72,NA,NA
"485",2020,"GO","Sacarato De Hidroxido Ferrico","100mg - Injetável",274841.28,NA,NA
"486",2020,"DF","Sacarato De Hidroxido Ferrico","100mg - Injetável",91229.04,NA,NA
"487",2020,"RO","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"488",2020,"AC","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"489",2020,"AM","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"490",2020,"RR","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"491",2020,"PA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"492",2020,"AP","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"493",2020,"TO","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"494",2020,"MA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"495",2020,"PI","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"496",2020,"CE","Octreotida Ç¨Lar","10mg - Injetável",122872.26,NA,NA
"497",2020,"RN","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"498",2020,"PB","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"499",2020,"PE","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"500",2020,"AL","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"501",2020,"SE","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"502",2020,"BA","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"503",2020,"MG","Octreotida Ç¨Lar","10mg - Injetável",532446.46,NA,NA
"504",2020,"ES","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"505",2020,"RJ","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"506",2020,"SP","Octreotida Ç¨Lar","10mg - Injetável",766144.68,NA,NA
"507",2020,"PR","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"508",2020,"SC","Octreotida Ç¨Lar","10mg - Injetável",431257.54,NA,NA
"509",2020,"RS","Octreotida Ç¨Lar","10mg - Injetável",93961.14,NA,NA
"510",2020,"MS","Octreotida Ç¨Lar","10mg - Injetável",2409.26,NA,NA
"511",2020,"MT","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"512",2020,"GO","Octreotida Ç¨Lar","10mg - Injetável",91551.88,NA,NA
"513",2020,"DF","Octreotida Ç¨Lar","10mg - Injetável",0,NA,NA
"514",2020,"RO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"515",2020,"AC","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"516",2020,"AM","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"517",2020,"RR","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"518",2020,"PA","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"519",2020,"AP","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"520",2020,"TO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"521",2020,"MA","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"522",2020,"PI","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"523",2020,"CE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"524",2020,"RN","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"525",2020,"PB","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"526",2020,"PE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"527",2020,"AL","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"528",2020,"SE","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"529",2020,"BA","Octreotida","0.1mg/ml - Injetável",289,NA,NA
"530",2020,"MG","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"531",2020,"ES","Octreotida","0.1mg/ml - Injetável",28.9,NA,NA
"532",2020,"RJ","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"533",2020,"SP","Octreotida","0.1mg/ml - Injetável",144.5,NA,NA
"534",2020,"PR","Octreotida","0.1mg/ml - Injetável",635.8,NA,NA
"535",2020,"SC","Octreotida","0.1mg/ml - Injetável",28.9,NA,NA
"536",2020,"RS","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"537",2020,"MS","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"538",2020,"MT","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"539",2020,"GO","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"540",2020,"DF","Octreotida","0.1mg/ml - Injetável",0,NA,NA
"541",2020,"RO","Lanreotida","60mg - Injetável",0,NA,NA
"542",2020,"AC","Lanreotida","60mg - Injetável",0,NA,NA
"543",2020,"AM","Lanreotida","60mg - Injetável",0,NA,NA
"544",2020,"RR","Lanreotida","60mg - Injetável",0,NA,NA
"545",2020,"PA","Lanreotida","60mg - Injetável",4274.42,NA,NA
"546",2020,"AP","Lanreotida","60mg - Injetável",0,NA,NA
"547",2020,"TO","Lanreotida","60mg - Injetável",0,NA,NA
"548",2020,"MA","Lanreotida","60mg - Injetável",0,NA,NA
"549",2020,"PI","Lanreotida","60mg - Injetável",0,NA,NA
"550",2020,"CE","Lanreotida","60mg - Injetável",0,NA,NA
"551",2020,"RN","Lanreotida","60mg - Injetável",0,NA,NA
"552",2020,"PB","Lanreotida","60mg - Injetável",0,NA,NA
"553",2020,"PE","Lanreotida","60mg - Injetável",0,NA,NA
"554",2020,"AL","Lanreotida","60mg - Injetável",0,NA,NA
"555",2020,"SE","Lanreotida","60mg - Injetável",10686.05,NA,NA
"556",2020,"BA","Lanreotida","60mg - Injetável",36332.57,NA,NA
"557",2020,"MG","Lanreotida","60mg - Injetável",0,NA,NA
"558",2020,"ES","Lanreotida","60mg - Injetável",23509.31,NA,NA
"559",2020,"RJ","Lanreotida","60mg - Injetável",0,NA,NA
"560",2020,"SP","Lanreotida","60mg - Injetável",10686.05,NA,NA
"561",2020,"PR","Lanreotida","60mg - Injetável",0,NA,NA
"562",2020,"SC","Lanreotida","60mg - Injetável",12823.26,NA,NA
"563",2020,"RS","Lanreotida","60mg - Injetável",0,NA,NA
"564",2020,"MS","Lanreotida","60mg - Injetável",0,NA,NA
"565",2020,"MT","Lanreotida","60mg - Injetável",0,NA,NA
"566",2020,"GO","Lanreotida","60mg - Injetável",0,NA,NA
"567",2020,"DF","Lanreotida","60mg - Injetável",0,NA,NA
"568",2020,"RO","Lanreotida","90mg - Injetável",0,NA,NA
"569",2020,"AC","Lanreotida","90mg - Injetável",0,NA,NA
"570",2020,"AM","Lanreotida","90mg - Injetável",0,NA,NA
"571",2020,"RR","Lanreotida","90mg - Injetável",0,NA,NA
"572",2020,"PA","Lanreotida","90mg - Injetável",13741.68,NA,NA
"573",2020,"AP","Lanreotida","90mg - Injetável",0,NA,NA
"574",2020,"TO","Lanreotida","90mg - Injetável",0,NA,NA
"575",2020,"MA","Lanreotida","90mg - Injetável",0,NA,NA
"576",2020,"PI","Lanreotida","90mg - Injetável",0,NA,NA
"577",2020,"CE","Lanreotida","90mg - Injetável",0,NA,NA
"578",2020,"RN","Lanreotida","90mg - Injetável",0,NA,NA
"579",2020,"PB","Lanreotida","90mg - Injetável",0,NA,NA
"580",2020,"PE","Lanreotida","90mg - Injetável",84740.36,NA,NA
"581",2020,"AL","Lanreotida","90mg - Injetável",0,NA,NA
"582",2020,"SE","Lanreotida","90mg - Injetável",0,NA,NA
"583",2020,"BA","Lanreotida","90mg - Injetável",176351.56,NA,NA
"584",2020,"MG","Lanreotida","90mg - Injetável",96191.76,NA,NA
"585",2020,"ES","Lanreotida","90mg - Injetável",13741.68,NA,NA
"586",2020,"RJ","Lanreotida","90mg - Injetável",32063.92,NA,NA
"587",2020,"SP","Lanreotida","90mg - Injetável",219866.88,NA,NA
"588",2020,"PR","Lanreotida","90mg - Injetável",137416.8,NA,NA
"589",2020,"SC","Lanreotida","90mg - Injetável",64127.84,NA,NA
"590",2020,"RS","Lanreotida","90mg - Injetável",6870.84,NA,NA
"591",2020,"MS","Lanreotida","90mg - Injetável",0,NA,NA
"592",2020,"MT","Lanreotida","90mg - Injetável",0,NA,NA
"593",2020,"GO","Lanreotida","90mg - Injetável",48095.88,NA,NA
"594",2020,"DF","Lanreotida","90mg - Injetável",0,NA,NA
"595",2020,"RO","Lanreotida","120mg - Injetável",0,NA,NA
"596",2020,"AC","Lanreotida","120mg - Injetável",0,NA,NA
"597",2020,"AM","Lanreotida","120mg - Injetável",0,NA,NA
"598",2020,"RR","Lanreotida","120mg - Injetável",0,NA,NA
"599",2020,"PA","Lanreotida","120mg - Injetável",34476.15,NA,NA
"600",2020,"AP","Lanreotida","120mg - Injetável",0,NA,NA
"601",2020,"TO","Lanreotida","120mg - Injetável",0,NA,NA
"602",2020,"MA","Lanreotida","120mg - Injetável",0,NA,NA
"603",2020,"PI","Lanreotida","120mg - Injetável",0,NA,NA
"604",2020,"CE","Lanreotida","120mg - Injetável",133307.78,NA,NA
"605",2020,"RN","Lanreotida","120mg - Injetável",0,NA,NA
"606",2020,"PB","Lanreotida","120mg - Injetável",6895.23,NA,NA
"607",2020,"PE","Lanreotida","120mg - Injetável",110323.68,NA,NA
"608",2020,"AL","Lanreotida","120mg - Injetável",0,NA,NA
"609",2020,"SE","Lanreotida","120mg - Injetável",16088.87,NA,NA
"610",2020,"BA","Lanreotida","120mg - Injetável",0,NA,NA
"611",2020,"MG","Lanreotida","120mg - Injetável",197663.26,NA,NA
"612",2020,"ES","Lanreotida","120mg - Injetável",29879.33,NA,NA
"613",2020,"RJ","Lanreotida","120mg - Injetável",75847.53,NA,NA
"614",2020,"SP","Lanreotida","120mg - Injetável",1698524.99,NA,NA
"615",2020,"PR","Lanreotida","120mg - Injetável",137904.6,NA,NA
"616",2020,"SC","Lanreotida","120mg - Injetável",78145.94,NA,NA
"617",2020,"RS","Lanreotida","120mg - Injetável",6895.23,NA,NA
"618",2020,"MS","Lanreotida","120mg - Injetável",4596.82,NA,NA
"619",2020,"MT","Lanreotida","120mg - Injetável",0,NA,NA
"620",2020,"GO","Lanreotida","120mg - Injetável",75847.53,NA,NA
"621",2020,"DF","Lanreotida","120mg - Injetável",0,NA,NA
"622",2020,"RO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"623",2020,"AC","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"624",2020,"AM","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"625",2020,"RR","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"626",2020,"PA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"627",2020,"AP","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"628",2020,"TO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"629",2020,"MA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"630",2020,"PI","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"631",2020,"CE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"632",2020,"RN","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"633",2020,"PB","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"634",2020,"PE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"635",2020,"AL","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"636",2020,"SE","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"637",2020,"BA","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"638",2020,"MG","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"639",2020,"ES","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"640",2020,"RJ","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"641",2020,"SP","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"642",2020,"PR","Imunoglobulina Humana","0.5g - Injetável",5137.08,NA,NA
"643",2020,"SC","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"644",2020,"RS","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"645",2020,"MS","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"646",2020,"MT","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"647",2020,"GO","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"648",2020,"DF","Imunoglobulina Humana","0.5g - Injetável",0,NA,NA
"649",2020,"RO","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"650",2020,"AC","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"651",2020,"AM","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"652",2020,"RR","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"653",2020,"PA","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"654",2020,"AP","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"655",2020,"TO","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"656",2020,"MA","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"657",2020,"PI","Imunoglobulina Humana","2.5g - Injetável",29568.84,NA,NA
"658",2020,"CE","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"659",2020,"RN","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
"660",2020,"PB","Imunoglobulina Humana","2.5g - Injetável",0,NA,NA
