"","Data","Estado","CNPJ","Fornecedor","CATMAT","Medicamento","Apresentacao","Quantidade","Valor","Base","Populacao"
"8464",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8465",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8466",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8467",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8468",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8469",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8470",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8471",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8472",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8473",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8474",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8475",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8476",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8477",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8478",2025-01-14,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",5215,12496108.3426377,"PNCP",9268836
"8479",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",361382,"Deferiprona","500 mg - Comprimido/Cápsula",9000,105847.700341459,"PNCP",9268836
"8480",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",3915,9208189.8840987,"PNCP",9268836
"8481",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","1125 mg - Injetável",3855,5278179.07857977,"PNCP",9268836
"8482",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","375 mg - Injetável",2295,891638.670811082,"PNCP",9268836
"8483",NA,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Injetável",6,NA,"PNCP",NA
"8484",2024-09-03,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",6500,15258354.0504491,"PNCP",4102129
"8485",2024-06-25,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Não Especificado",63855,125410712.170755,"PNCP",45973194
"8486",2025-07-31,"MG","56.994.502/0026-98","Novartis",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",130362,5975746.72406078,"PNCP",21393441
"8487",2025-07-31,"MG","56.994.502/0026-98","Novartis",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",7788,356977.858780903,"PNCP",21393441
"8488",2025-07-31,"MG","56.994.502/0026-98","Novartis",272473,"Danazol","100 mg - Comprimido/Cápsula",41820,NA,"PNCP",21393441
"8489",2025-07-31,"MG","56.994.502/0026-98","Novartis",361382,"Deferiprona","500 mg - Comprimido/Cápsula",113110,1348741.27417787,"PNCP",21393441
"8490",2025-07-31,"MG","56.994.502/0026-98","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",117208,14200653.5584695,"PNCP",21393441
"8491",2025-07-31,"MG","56.994.502/0026-98","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",194144,47048105.8296169,"PNCP",21393441
"8492",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Mepolizumabe","100 mg - Não Especificado",18952,39834568.3017495,"PNCP",21393441
"8493",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Omalizumabe","75 mg - Injetável",3590,4176063.01008316,"PNCP",21393441
"8494",2025-07-31,"MG","56.994.502/0026-98","Novartis",272815,"Penicilamina","250 mg - Comprimido/Cápsula",239596,7123809.72415211,"PNCP",21393441
"8495",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8496",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8497",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8498",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8499",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8500",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8501",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8502",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8503",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8504",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8505",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8506",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8507",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8508",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8509",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8510",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8511",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8512",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8513",2025-01-14,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",5215,12496108.3426377,"PNCP",9268836
"8514",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",361382,"Deferiprona","500 mg - Comprimido/Cápsula",9000,105847.700341459,"PNCP",9268836
"8515",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",3915,9208189.8840987,"PNCP",9268836
"8516",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","1125 mg - Injetável",3855,5278179.07857977,"PNCP",9268836
"8517",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","375 mg - Injetável",2295,891638.670811082,"PNCP",9268836
"8518",NA,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Injetável",6,NA,"PNCP",NA
"8519",2024-02-09,"CE","09.053.134/0009-00","Elfa Medicamentos",452740,"Omalizumabe","150 mg - Injetável",2579,5982797.08312713,"PNCP",9233656
"8520",2024-06-25,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Não Especificado",63855,125410712.170755,"PNCP",45973194
"8521",2025-07-31,"MG","56.994.502/0026-98","Novartis",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",130362,5975746.72406078,"PNCP",21393441
"8522",2025-07-31,"MG","56.994.502/0026-98","Novartis",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",7788,356977.858780903,"PNCP",21393441
"8523",2025-07-31,"MG","56.994.502/0026-98","Novartis",272473,"Danazol","100 mg - Comprimido/Cápsula",41820,NA,"PNCP",21393441
"8524",2025-07-31,"MG","56.994.502/0026-98","Novartis",361382,"Deferiprona","500 mg - Comprimido/Cápsula",113110,1348741.27417787,"PNCP",21393441
"8525",2025-07-31,"MG","56.994.502/0026-98","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",117208,14200653.5584695,"PNCP",21393441
"8526",2025-07-31,"MG","56.994.502/0026-98","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",194144,47048105.8296169,"PNCP",21393441
"8527",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Mepolizumabe","100 mg - Não Especificado",18952,39834568.3017495,"PNCP",21393441
"8528",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Omalizumabe","75 mg - Injetável",3590,4176063.01008316,"PNCP",21393441
"8529",2025-07-31,"MG","56.994.502/0026-98","Novartis",272815,"Penicilamina","250 mg - Comprimido/Cápsula",239596,7123809.72415211,"PNCP",21393441
"8530",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8531",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8532",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8533",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8534",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8535",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8536",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8537",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8538",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8539",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8540",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8541",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8542",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8543",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8544",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8545",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8546",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8547",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8548",2025-01-14,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",5215,12496108.3426377,"PNCP",9268836
"8549",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",361382,"Deferiprona","500 mg - Comprimido/Cápsula",9000,105847.700341459,"PNCP",9268836
"8550",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",3915,9208189.8840987,"PNCP",9268836
"8551",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","1125 mg - Injetável",3855,5278179.07857977,"PNCP",9268836
"8552",2025-03-26,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",NA,"Embonato de Triptorrelina","375 mg - Injetável",2295,891638.670811082,"PNCP",9268836
"8553",NA,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Injetável",6,NA,"PNCP",NA
"8554",2024-01-31,"CE","09.053.134/0009-00","Elfa Medicamentos",361382,"Deferiprona","500 mg - Comprimido/Cápsula",1820,21830.2643384321,"PNCP",9233656
"8555",2024-01-31,"CE","09.053.134/0009-00","Elfa Medicamentos",452740,"Omalizumabe","150 mg - Injetável",2184,5108519.5713202,"PNCP",9233656
"8556",2024-06-25,"SP","56.994.502/0027-79","Novartis",NA,"Omalizumabe","Não Especificado",63855,125410712.170755,"PNCP",45973194
"8557",2025-07-31,"MG","56.994.502/0026-98","Novartis",404656,"Ambrisentana","10 mg - Comprimido/Cápsula",130362,5975746.72406078,"PNCP",21393441
"8558",2025-07-31,"MG","56.994.502/0026-98","Novartis",404655,"Ambrisentana","5 mg - Comprimido/Cápsula",7788,356977.858780903,"PNCP",21393441
"8559",2025-07-31,"MG","56.994.502/0026-98","Novartis",272473,"Danazol","100 mg - Comprimido/Cápsula",41820,NA,"PNCP",21393441
"8560",2025-07-31,"MG","56.994.502/0026-98","Novartis",361382,"Deferiprona","500 mg - Comprimido/Cápsula",113110,1348741.27417787,"PNCP",21393441
"8561",2025-07-31,"MG","56.994.502/0026-98","Novartis",410019,"Eltrombopague Olamina","25 mg - Comprimido/Cápsula",117208,14200653.5584695,"PNCP",21393441
"8562",2025-07-31,"MG","56.994.502/0026-98","Novartis",410020,"Eltrombopague Olamina","50 mg - Comprimido/Cápsula",194144,47048105.8296169,"PNCP",21393441
"8563",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Mepolizumabe","100 mg - Não Especificado",18952,39834568.3017495,"PNCP",21393441
"8564",2025-07-31,"MG","56.994.502/0026-98","Novartis",NA,"Omalizumabe","75 mg - Injetável",3590,4176063.01008316,"PNCP",21393441
"8565",2025-07-31,"MG","56.994.502/0026-98","Novartis",272815,"Penicilamina","250 mg - Comprimido/Cápsula",239596,7123809.72415211,"PNCP",21393441
"8566",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8567",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8568",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8569",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8570",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8571",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8572",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8573",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8574",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8575",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8576",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8577",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8578",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",2135,106675.42950525,"PNCP",4126854
"8579",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",19000,65533.3304112941,"PNCP",4126854
"8580",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",7750,5477762.93034078,"PNCP",4126854
"8581",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Ambrisentana","Não Especificado",865,43219.7817573425,"PNCP",4126854
"8582",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Bosentana","Não Especificado",1000,3449.122653226,"PNCP",4126854
"8583",2025-07-17,"ES","56.994.502/0026-98","Novartis",NA,"Omalizumabe","Não Especificado",250,176702.030010993,"PNCP",4126854
"8584",2025-01-14,"CE","08.958.628/0003-78","Oncoexo Distribuidora De Medicamentos",452740,"Omalizumabe","150 mg - Injetável",5215,12496108.3426377,"PNCP",9268836
"8585",2025-11-13,"CE","21.595.464/0001-68","Uni Hospitalar",NA,"Pancreatina","Comprimido/Cápsula",880620,2482708.0209133,"PNCP",9268836
"8586",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Pancreatina","25000 UI - Comprimido/Cápsula",3183682,9124221.53972049,"PNCP",21322691
"8587",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Risperidona","1 mg/ml - Solução Oral",27805,171351.707839581,"PNCP",21322691
"8588",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Pancreatina","25000 UI - Comprimido/Cápsula",3183682,9124221.53972049,"PNCP",21322691
"8589",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Risperidona","1 mg/ml - Solução Oral",27805,171351.707839581,"PNCP",21322691
"8590",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Pancreatina","25000 UI - Comprimido/Cápsula",3183682,9124221.53972049,"PNCP",21322691
"8591",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Risperidona","1 mg/ml - Solução Oral",27805,171351.707839581,"PNCP",21322691
"8592",2024-10-10,"ES","56.998.701/0033-01","Abbott",NA,"Risperidona","Não Especificado",19450,131941.91493999,"PNCP",4102129
"8593",2024-10-10,"ES","56.998.701/0033-01","Abbott",NA,"Risperidona","Não Especificado",19450,131941.91493999,"PNCP",4102129
"8594",2024-10-10,"ES","56.998.701/0033-01","Abbott",NA,"Risperidona","Não Especificado",19450,131941.91493999,"PNCP",4102129
"8595",2025-01-13,"CE","21.595.464/0001-68","Uni Hospitalar",NA,"Pancreatina","Comprimido/Cápsula",175940,249083.55703515,"PNCP",9268836
"8596",2024-07-09,"CE","56.998.701/0033-01","Abbott",NA,"Mepolizumabe","100 mg/ml - Não Especificado",1500,3549109.10622871,"PNCP",9233656
"8597",2024-07-09,"CE","56.998.701/0033-01","Abbott",NA,"Pancreatina","Comprimido/Cápsula",639420,1860808.68438512,"PNCP",9233656
"8598",2025-01-13,"CE","21.595.464/0001-68","Uni Hospitalar",NA,"Pancreatina","Comprimido/Cápsula",175940,249083.55703515,"PNCP",9268836
"8599",2024-10-10,"ES","56.998.701/0033-01","Abbott",NA,"Risperidona","Não Especificado",19450,131941.91493999,"PNCP",4102129
"8600",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Pancreatina","25000 UI - Comprimido/Cápsula",3183682,9124221.53972049,"PNCP",21322691
"8601",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Risperidona","1 mg/ml - Solução Oral",27805,171351.707839581,"PNCP",21322691
"8602",2024-11-04,"MG","42.799.163/0001-26","Bh Farma Comercio",NA,"Pancreatina","25000 UI - Comprimido/Cápsula",3183682,9124221.53972049,"PNCP",21322691
